                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20211205"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                               center_n14                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                     900                                      784                  5.0042334300306466E+004                  2.4030984626774123E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999995496813E-001                  9.9999999983451149E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999995496813E-001                  9.9999999983451149E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5759686726156414E+000                 -3.4053377115857188E+001                 -1.2546349804879153E+001                  2.5759686726156414E+000                  2.4386808835214611E+000                  2.0089791652128635E+000                 -3.4053377115857188E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.2797755615191169E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4614120221014613E+000                  4.1720936183031707E+000                  6.8648160140128867E-001                  4.1441073966581721E+000                 -8.9821837214191339E-008                  1.6457639981244746E+001                  8.4542104104563431E-001                  7.4423792947469618E+000                  5.9281521246962765E-001                  8.7969956829771057E-001                  1.2202415144146150E+000                  7.5939842739137586E-001                  2.4039427912398359E-001                  3.3811541961342312E-006                  9.3551580757000066E-005                  4.6335288812034329E-005                  3.4416073257056051E-005                  9.3604492797731746E-005                  9.1128028550741771E+000                  2.8845186636184317E+000                                        0                                        0                                        3 
                                     905                                      789                  5.1329516541814781E+004                  2.4156972277023199E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999996240840E-001                  9.9999999985588084E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999996240840E-001                  9.9999999985588084E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6218373579921592E+000                 -3.3354410228882685E+001                 -9.8999999999999986E+001                  2.6218373579921592E+000                  2.4734139998373066E+000                  2.0834551003958457E+000                 -3.3354410228882685E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.9855705346801300E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4679155567827449E+000                  4.1724431556643085E+000                  6.7364930071928963E-001                  4.1697719980221706E+000                 -8.3988854936917011E-008                  1.6505711066648296E+001                  8.8148372239201345E-001                  7.4543797012244326E+000                  5.9281564402276476E-001                  8.7969891141920842E-001                  1.2202428746767524E+000                  7.5939744254495212E-001                  2.4039587996705164E-001                  1.1237475476931029E-006                  9.3507585998794937E-005                  4.9007425315311785E-005                  3.4416073257056051E-005                  9.3604492797731746E-005                  9.1128025837043527E+000                  2.8845253587443858E+000                                        0                                        0                                        3 
                                     910                                      793                  5.2654626497887395E+004                  2.4283680020301399E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999996649447E-001                  9.9999999987463539E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999996649447E-001                  9.9999999987463539E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6544170881852023E+000                 -3.2630161058870229E+001                 -9.8999999999999986E+001                  2.6544170881852023E+000                  2.4973272983541337E+000                  2.1366008211983383E+000                 -3.2630161058870229E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  7.7095934684858971E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4744027605533585E+000                  4.1727547814975559E+000                  6.6083070609468741E-001                  4.1954091872713750E+000                 -7.8555135769240903E-008                  1.6553849865965791E+001                  9.1765005405545641E-001                  7.4663558685984563E+000                  5.9281607942294989E-001                  8.7969831285325528E-001                  1.2202440985233138E+000                  7.5939643711856186E-001                  2.4039738078116105E-001                  5.8576355959278004E-007                  9.3428104643918409E-005                  4.9704619486945781E-005                  3.4416073257056051E-005                  9.3604492797731746E-005                  9.1128019630580486E+000                  2.8845327530633105E+000                                        0                                        0                                        3 
                                     915                                      804                  5.4019399932085638E+004                  2.4412188541984863E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999997058053E-001                  9.9999999989124388E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999997058053E-001                  9.9999999989124388E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6802562821562104E+000                 -3.1888286479387833E+001                 -9.8999999999999986E+001                  2.6802562821562104E+000                  2.5128295499402560E+000                  2.1852694742639591E+000                 -3.1888286479387833E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  8.3698559979219992E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4808778969717178E+000                  4.1730395122979509E+000                  6.4802279865816637E-001                  4.2210250021444171E+000                 -7.3479577748684462E-008                  1.6601924819496325E+001                  9.5380383777882727E-001                  7.4782915234278926E+000                  5.9281666286043100E-001                  8.7969758926154851E-001                  1.2202456391860379E+000                  7.5939508506066777E-001                  2.4039903072295712E-001                  5.5363290890169540E-007                  9.3285205031307726E-005                  4.9867142407119756E-005                  3.4416073257056051E-005                  9.3604492797731774E-005                  9.1128009542132702E+000                  2.8845407990633309E+000                                        0                                        0                                        3 
                                     920                                      813                  5.5425039531783877E+004                  2.4539310286416378E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999997466660E-001                  9.9999999990589661E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999997466660E-001                  9.9999999990589661E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7059923381689734E+000                 -3.1140441203942942E+001                 -1.2768198554495509E+001                  2.7059923381689739E+000                  2.5222971594760915E+000                  2.2436908092330694E+000                 -3.1140441203942942E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  9.0471707672235469E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4873419136995487E+000                  4.1733096981896072E+000                  6.3522985814833244E-001                  4.2466108831640845E+000                 -6.8721774611834131E-008                  1.6650181428886835E+001                  9.9004098350884462E-001                  7.4903096032062342E+000                  5.9281755157439397E-001                  8.7969653944297044E-001                  1.2202479411932317E+000                  7.5939302488061811E-001                  2.4040124524539744E-001                  5.7781707972204870E-007                  9.3029682032285730E-005                  5.0062510165306921E-005                  3.4416073257056051E-005                  9.3604492797731746E-005                  9.1127994552539953E+000                  2.8845495051746717E+000                                        0                                        0                                        3 
                                     925                                      821                  5.6872652042153488E+004                  2.4668875433205386E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999997670974E-001                  9.9999999991885657E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999997670974E-001                  9.9999999991885657E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7382980011770868E+000                 -3.0390778960663823E+001                 -9.8999999999999986E+001                  2.7382980011770868E+000                  2.5280556856617920E+000                  2.3223451817302441E+000                 -3.0390778960663823E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  9.7150282817556023E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4937928176343709E+000                  4.1735777365285935E+000                  6.2246206944818105E-001                  4.2721464605643877E+000                 -6.4249991873868119E-008                  1.6698480539503755E+001                  1.0261049054054114E+000                  7.5025065437492628E+000                  5.9281897811278461E-001                  8.7969487749219033E-001                  1.2202516176409748E+000                  7.5938971778226549E-001                  2.4040466462805690E-001                  6.0638917942912103E-007                  9.2572780682776109E-005                  5.0428964729802960E-005                  3.4416073257056038E-005                  9.3604492797731760E-005                  9.1127972666113823E+000                  2.8845589876610673E+000                                        0                                        0                                        3 
                                     930                                      829                  5.8364893893667599E+004                  2.4802403724460658E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998004363E-001                  9.9999999993026700E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998004363E-001                  9.9999999993026700E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7843912059645382E+000                 -2.9639816117770483E+001                 -9.8999999999999986E+001                  2.7843912059645382E+000                  2.5319856178865976E+000                  2.4285982209632397E+000                 -2.9639816117770483E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.0354625464290558E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5002316528579636E+000                  4.1738481711414730E+000                  6.0971961630743632E-001                  4.2976313668458772E+000                 -6.0036773794997537E-008                  1.6746711429482833E+001                  1.0618715710894340E+000                  7.5148967091205119E+000                  5.9282134028873235E-001                  8.7969213442921479E-001                  1.2202576970071608E+000                  7.5938424144475780E-001                  2.4041027796007702E-001                  6.3982237378615102E-007                  9.1756324827246678E-005                  5.1104358209974687E-005                  3.4416073257056038E-005                  9.3604492797731679E-005                  9.1127940282135622E+000                  2.8845695499234352E+000                                        0                                        0                                        3 
                                     935                                      843                  5.9905097197190444E+004                  2.4943372594936633E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998133449E-001                  9.9999999994041255E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998133449E-001                  9.9999999994041255E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8518091709915283E+000                 -2.8888155447781852E+001                 -9.8999999999999986E+001                  2.8518091709915283E+000                  2.5353378059209990E+000                  2.5656903239111726E+000                 -2.8888155447781852E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3173585837615771E+032                  1.0982311959900057E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5066556747228406E+000                  4.1741128947738604E+000                  5.9700393439387500E-001                  4.3230627306729996E+000                 -5.6033563352382535E-008                  1.6794692534668481E+001                  1.0970418687550132E+000                  7.5275537148871683E+000                  5.9282535699918015E-001                  8.7968747480969289E-001                  1.2202680289874426E+000                  7.5937492915966875E-001                  2.4041980020130144E-001                  6.8206797287602368E-007                  9.0299898119183323E-005                  5.2329445047258622E-005                  3.4416073257056038E-005                  9.3604492797731706E-005                  9.1127891064689734E+000                  2.8845817884922749E+000                                        0                                        0                                        3 
                                     940                                      845                  6.1499319682911497E+004                  2.5098226602064719E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998391620E-001                  9.9999999994934274E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998391620E-001                  9.9999999994934274E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9476934813740208E+000                 -2.8132680972949565E+001                 -1.2643259817887209E+001                  2.9476934813740208E+000                  2.5388650613521686E+000                  2.7329549100310984E+000                 -2.8132680972949565E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.2286578163862968E+032                  1.1589966441871069E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5130595974541166E+000                  4.1743258170436066E+000                  5.8430255006619691E-001                  4.3484654993283556E+000                 -5.2200754197645139E-008                  1.6842167056581193E+001                  1.1311093095883680E+000                  7.5406752562833477E+000                  5.9283242117301671E-001                  8.7967928354615998E-001                  1.2202861968232817E+000                  7.5935855184859746E-001                  2.4043652733911572E-001                  7.4044118972857555E-007                  8.7704299004682016E-005                  5.4532492186119286E-005                  3.4416073257056038E-005                  9.3604492797731692E-005                  9.1127813671867450E+000                  2.8845968254536971E+000                                        0                                        0                                        3 
                                     945                                      854                  6.3155416197687162E+004                  2.5273178330221406E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998520706E-001                  9.9999999995738287E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998520706E-001                  9.9999999995738287E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0776202260602674E+000                 -2.7365321503792540E+001                 -1.2166138563167546E+001                  3.0776202260602679E+000                  2.5428527907605822E+000                  2.9277154512757613E+000                 -2.7365321503792540E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0122521320397497E+033                  1.2174124311914391E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5194241322848638E+000                  4.1744069866390650E+000                  5.7161406520243130E-001                  4.3738424690558872E+000                 -4.8449182809553054E-008                  1.6888568200495911E+001                  1.1629963550135614E+000                  7.5546552391504482E+000                  5.9284547515284236E-001                  8.7966415050328095E-001                  1.2203197760727647E+000                  7.5932828979244871E-001                  2.4046739394788788E-001                  8.2862801391951448E-007                  8.3082171062108409E-005                  5.8473969507648426E-005                  3.4416073257056038E-005                  9.3604492797731746E-005                  9.1127687241311275E+000                  2.8846167532616733E+000                                        0                                        0                                        3 
                                     950                                      866                  6.4888985129147608E+004                  2.5491199655681260E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  1.2028975987520550E-001                  9.1718131663560132E-003                  7.8141543760798054E-008                  9.9999999998649780E-001                  9.9999999996445255E-001                  9.1718131663560132E-003                  7.8141543760798054E-008                  9.9999999998649780E-001                  9.9999999996445255E-001                  3.2455055238463624E+000                 -2.6572854573710543E+001                 -9.8999999999999986E+001                  3.2455055238463624E+000                  2.5468626917674033E+000                  3.1485136792481874E+000                 -2.6572854573710543E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5496943283334501E+033                  1.2729528544012322E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5257075671957212E+000                  4.1741408686134980E+000                  5.5891413636793297E-001                  4.3992423267248837E+000                 -4.4640898969713397E-008                  1.6932897069028161E+001                  1.1917801594895132E+000                  7.5693535819390858E+000                  5.9285466712362533E-001                  8.7965349634687207E-001                  1.2203434324598048E+000                  7.5930698277967201E-001                  2.4048908639735589E-001                  8.8042469065568795E-007                  8.0098940749286310E-005                  6.1023866575175538E-005                  3.4416073257056051E-005                  9.3604492797731746E-005                  9.1127470593752218E+000                  2.8846457385318511E+000                                        0                                        0                                        3 
                                     955                                      871                  6.6730875342154075E+004                  2.5790495981361712E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  5.1096695433833561E-001                  4.1109104605683955E-002                  7.8141543261197693E-008                  9.9999999998778866E-001                  9.9999999997082389E-001                  4.1109104605683955E-002                  7.8141543261197693E-008                  9.9999999998778866E-001                  9.9999999997082389E-001                  3.4451317060563138E+000                 -2.5797147763785130E+001                 -9.8999999999999986E+001                  3.4451317060563134E+000                  2.5492167807040214E+000                  3.3861050045378027E+000                 -2.5797147763785130E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1398037573731277E+033                  1.3245959597426344E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5318216031048992E+000                  4.1730857124181524E+000                  5.4615848645190335E-001                  4.4247536265569432E+000                 -4.0561330124235898E-008                  1.6973791050704694E+001                  1.2175778908264769E+000                  7.5834977766779366E+000                  5.9286044961806195E-001                  8.7964679499655085E-001                  1.2203583245360485E+000                  7.5929358045490558E-001                  2.4050269850640899E-001                  9.0946763858295006E-007                  7.8468411409343328E-005                  6.2416696308377270E-005                  3.4416073257056051E-005                  9.3604492797731746E-005                  9.1127079325755460E+000                  2.8846923379216061E+000                                        0                                        0                                        3 
                                     960                                      879                  6.8743493272530963E+004                  2.6243179477572838E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  1.0780501635353730E+000                  8.8466908066531791E-002                  7.8141543483242298E-008                  9.9999999998778877E-001                  9.9999999997655320E-001                  8.8466908066531791E-002                  7.8141543483242298E-008                  9.9999999998778877E-001                  9.9999999997655320E-001                  3.6553909470122337E+000                 -2.5090459283216951E+001                 -9.8999999999999986E+001                  3.6553909470122337E+000                  2.5465141771008497E+000                  3.6202039453346475E+000                 -2.5090459283216951E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7138765996100664E+033                  1.3704362084326182E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5375748898382851E+000                  4.1702879896174547E+000                  5.3325305158478342E-001                  4.4505644962911832E+000                 -3.5920358553609791E-008                  1.7009232563472601E+001                  1.2388177084567611E+000                  7.5966309831832790E+000                  5.9286886031576491E-001                  8.7963704845995949E-001                  1.2203799917498175E+000                  7.5927408776449334E-001                  2.4052247647714584E-001                  9.5092652425844462E-007                  7.6250633822763246E-005                  6.4308882996680068E-005                  3.4416073257056051E-005                  9.3604492797731746E-005                  9.1126347682171591E+000                  2.8847733602504686E+000                                        0                                        0                                        3 
                                     965                                      889                  7.1059227882391249E+004                  2.6971961758024068E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  1.8070237431419520E+000                  1.4801451191928405E-001                  7.8141543261197693E-008                  9.9999999998778877E-001                  9.9999999998179268E-001                  1.4801451191928405E-001                  7.8141543261197693E-008                  9.9999999998778877E-001                  9.9999999998179268E-001                  3.8531931687531364E+000                 -2.4493749828486497E+001                 -9.8999999999999986E+001                  3.8531931687531364E+000                  2.5329138127118807E+000                  3.8319066449071419E+000                 -2.4493749828486497E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6201674174705002E+033                  1.4065220478842465E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5425870460453384E+000                  4.1638035277455838E+000                  5.1998650823474146E-001                  4.4770975829912665E+000                 -3.0498140096370940E-008                  1.7036111400623579E+001                  1.2530845887240467E+000                  7.6080102138608066E+000                  5.9286313114368627E-001                  8.7962102493749572E-001                  1.2204156236130723E+000                  7.5924204113096283E-001                  2.4055496823781164E-001                  1.0131969463192895E-006                  7.2782517494706032E-005                  6.7270835957992483E-005                  3.4416073257056051E-005                  9.3604492797731746E-005                  9.1124956704908744E+000                  2.8849211164017317E+000                                        0                                        0                                        3 
                                     970                                      892                  7.3969977968826541E+004                  2.8156491784027331E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  2.6939442695444868E+000                  2.2368617373691074E-001                  7.8141543538753449E-008                  9.9999999998778877E-001                  9.9999999998643851E-001                  2.2368617373691074E-001                  7.8141543538753449E-008                  9.9999999998778877E-001                  9.9999999998643851E-001                  4.0105849322672187E+000                 -2.4066292533269738E+001                 -9.8999999999999986E+001                  4.0105849322672187E+000                  2.5019253336546767E+000                  3.9969093904832613E+000                 -2.4066292533269738E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2426969377109447E+033                  1.4262888544715413E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5460338901591504E+000                  4.1493621156177039E+000                  5.0587211394317722E-001                  4.5053263715743954E+000                 -2.4397014135474226E-008                  1.7049893455646092E+001                  1.2569831029556293E+000                  7.6164371557465138E+000                  5.9275618744817715E-001                  8.7959706572455920E-001                  1.2204689335268741E+000                  7.5919412281863430E-001                  2.4060347805350077E-001                  1.0904411350761942E-006                  6.8156207933633964E-005                  7.1228738603715139E-005                  3.4416073257056051E-005                  9.3604492797731746E-005                  9.1122300101864688E+000                  2.8851968720864223E+000                                        0                                        0                                        3 
                                     975                                      892                  7.8102238709464844E+004                  2.9838424464449651E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  3.6702248142377023E+000                  3.0578958882617913E-001                  7.8141543705286903E-008                  9.9999999998960820E-001                  9.9999999998783318E-001                  3.0578958882617913E-001                  7.8141543705286903E-008                  9.9999999998960820E-001                  9.9999999998783318E-001                  4.0993424300657511E+000                 -2.3890763510403723E+001                 -1.0962018580511621E+001                  4.0993424300657519E+000                  2.4497040363798184E+000                  4.0895010199454704E+000                 -2.3890763510403723E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6359018522468356E+033                  1.4038624659575595E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5460245748163590E+000                  4.1180535082729710E+000                  4.9023644095639285E-001                  4.5365977175479637E+000                 -1.7667393213605362E-008                  1.7045346046341116E+001                  1.2471880334517571E+000                  7.6202127426292172E+000                  5.9268167463015253E-001                  8.7955675226959240E-001                  1.2205586952897880E+000                  7.5911349563013997E-001                  2.4068495854391816E-001                  1.1878123668672108E-006                  6.1452973010784216E-005                  7.6980464690456238E-005                  3.4416073257056051E-005                  9.3604492797731746E-005                  9.1117336640286339E+000                  2.8857053228670750E+000                                        0                                        0                                        3 
                                     977                                      890                  8.0296477308595728E+004                  3.0593135417190189E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  4.0302513389998396E+000                  3.3149860749259258E-001                  7.8141543760798054E-008                  9.9999999999013678E-001                  9.9999999998675304E-001                  3.3149860749259258E-001                  7.8141543760798054E-008                  9.9999999999013678E-001                  9.9999999998675304E-001                  4.1102524580552808E+000                 -2.3906014736356809E+001                 -9.8999999999999986E+001                  4.1102524580552808E+000                  2.4245816956954052E+000                  4.1012028347165241E+000                 -2.3906014736356809E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7106511034674345E+033                  9.0160994240175462E+033                  9.6132224184234782E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.3755411314398395E+034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5444037326400846E+000                  4.0988058673977203E+000                  4.8385430487131714E-001                  4.5493619897181157E+000                 -1.4470903748826612E-008                  1.7038086121802419E+001                  1.2395602958438166E+000                  7.6200957521818848E+000                  5.9270563674774313E-001                  8.7953353211793028E-001                  1.2206104267490956E+000                  7.5906705504736938E-001                  2.4073182719782679E-001                  1.2316488850468528E-006                  5.8080108286788268E-005                  7.9880583419729575E-005                  3.4416073257056051E-005                  9.3604492797731746E-005                  9.1114473476530939E+000                  2.8859968935826661E+000                                        0                                        0                                        3 
